time [ns],x [m],y [m],z [m],a [rad],b [rad],c [rad],d [rad]
0,-1.477632,0.821684,3.0448009999999996,-0.086015,0.951414,0.025243,0.294577
12499999,-1.477236,0.8248270000000001,3.045195,-0.09764,0.9509690000000001,0.043606,0.29021199999999997
25000000,-1.47522,0.8279120000000001,3.047156,-0.080122,0.9424,0.035071,0.32285
37500000,-1.476105,0.8315959999999999,3.048502,-0.06458,0.944664,0.02951,0.320262
49999999,-1.478815,0.8304379999999999,3.047552,-0.039069,0.956594,0.014145,0.288446
62500000,-1.47823,0.835274,3.0490180000000002,-0.08784600000000001,0.948881,0.036881,0.30091100000000004
74999999,-1.4786350000000001,0.838744,3.049824,-0.100222,0.9470040000000001,0.049947000000000005,0.301071
87500000,-1.4786350000000001,0.838744,3.049824,-0.100222,0.9470040000000001,0.049947000000000005,0.301071
100000000,-1.4786350000000001,0.838744,3.049824,-0.100222,0.9470040000000001,0.049947000000000005,0.301071
112499999,-1.4802469999999999,0.8434860000000001,3.052879,-0.083807,0.9494440000000001,0.036542000000000005,0.300327
125000000,-1.479571,0.844247,3.054377,-0.031014,0.950092,0.035343,0.30840700000000004
137499999,-1.482726,0.843144,3.055028,-0.011649,0.9575450000000001,0.000998,0.288048
150000000,-1.480566,0.8481770000000001,3.057105,-0.040323000000000005,0.9466629999999999,0.018008,0.319185
162500000,-1.482111,0.8481879999999999,3.056873,-0.066834,0.9524030000000001,0.020653,0.296709
174999999,-1.482625,0.850088,3.05804,-0.069284,0.953232,0.018836000000000002,0.293586
187500000,-1.482625,0.850088,3.05804,-0.069284,0.953232,0.018836000000000002,0.293586
199999999,-1.4830219999999998,0.8538899999999999,3.0596419999999998,-0.056115,0.952792,0.006864,0.298315
212500000,-1.482568,0.858082,3.06018,-0.07859400000000001,0.949569,0.025751,0.302453
225000000,-1.483012,0.857877,3.061466,-0.055716999999999996,0.9521209999999999,-0.011566,0.30038000000000004
237499999,-1.482947,0.86275,3.062084,-0.06251,0.951307,0.011269,0.301629
250000000,-1.482947,0.86275,3.062084,-0.06251,0.951307,0.011269,0.301629
262499999,-1.484931,0.866505,3.063514,0.004973,0.958148,-0.025442,0.285099
275000000,-1.484437,0.869288,3.064542,0.008549,0.958426,-0.023862,0.28421199999999996
287500000,-1.483933,0.8731700000000001,3.065688,-0.008654,0.9572459999999999,-0.029657999999999997,0.287621
299999999,-1.483746,0.8767209999999999,3.066642,0.006221,0.9574299999999999,-0.029278,0.287109
312500000,-1.483062,0.879287,3.066758,0.00799,0.9597620000000001,-0.028062,0.27929499999999996
324999999,-1.483314,0.8843780000000001,3.068404,0.014141999999999998,0.958364,-0.023303,0.28424499999999997
337500000,-1.482251,0.8873610000000001,3.069118,0.014605000000000002,0.959209,-0.021271,0.281519
350000000,-1.4816040000000001,0.8901680000000001,3.069465,0.005992,0.9592700000000001,-0.025604000000000002,0.281263
362499999,-1.480959,0.89523,3.070657,0.023055000000000003,0.957625,-0.026597000000000003,0.28585900000000003
375000000,-1.479696,0.899302,3.07165,0.013113999999999999,0.959973,-0.016585,0.27929299999999996
387499999,-1.478687,0.903525,3.072577,0.008607,0.959852,-0.017647,0.27981999999999996
400000000,-1.4779149999999999,0.9073180000000001,3.072998,0.011307,0.96067,-0.026583,0.276185
412500000,-1.475845,0.911507,3.0734790000000003,0.019677,0.959684,-0.017907,0.279821
424999999,-1.4741819999999999,0.916841,3.074425,0.014136000000000001,0.959576,-0.023438,0.280117
437500000,-1.472579,0.923098,3.075632,-0.006862,0.956752,-0.0031850000000000003,0.290806
449999999,-1.470939,0.92637,3.075781,0.015347,0.959425,-0.022152,0.280674
462500000,-1.4694040000000002,0.9324959999999999,3.07685,0.002234,0.959382,-0.013074,0.28179699999999996
475000000,-1.467654,0.936926,3.077532,0.012459,0.9595520000000001,-0.016715,0.280758
487499999,-1.464307,0.943124,3.078854,0.020163,0.9564020000000001,-0.016684,0.290878
500000000,-1.4634459999999998,0.9479,3.079611,0.023777,0.9567190000000001,-0.029411,0.288546
512499999,-1.461144,0.9529690000000001,3.079374,0.0025,0.9593020000000001,-0.019967,0.281663
525000000,-1.459668,0.9596620000000001,3.080526,0.004232,0.9607379999999999,-0.01151,0.277185
537500000,-1.456647,0.9676379999999999,3.081572,-0.032249,0.9568270000000001,0.01075,0.288664
549999999,-1.4543780000000002,0.9718620000000001,3.081624,-0.017255,0.9588840000000001,0.013203,0.282966
562500000,-1.446957,0.9810559999999999,3.08343,-0.09477100000000001,0.9376129999999999,0.056114,0.32977399999999996
574999999,-1.447598,0.9866729999999999,3.084384,-0.043812000000000004,0.947548,0.029726,0.315198
587500000,-1.447778,0.9915290000000001,3.084716,-0.062547,0.954326,0.010606,0.291953
600000000,-1.44537,0.998667,3.084811,-0.067624,0.953407,0.033609,0.292083
612500000,-1.442283,1.00399,3.085804,-0.09655,0.94947,0.024143,0.29766
624999999,-1.441819,1.0083950000000002,3.086806,-0.050281,0.955405,-0.009779000000000001,0.29082199999999997
637499999,-1.4377280000000001,1.017692,3.087192,-0.04682,0.951939,0.044051,0.29946500000000004
650000000,-1.4333989999999999,1.024878,3.088765,-0.1029,0.938333,0.049704000000000005,0.3263
662500000,-1.4353040000000001,1.028692,3.088932,-0.06258899999999999,0.953073,0.00305,0.296185
675000000,-1.432692,1.038074,3.089032,-0.10336500000000001,0.948032,0.043531,0.297752
687499999,-1.430597,1.0430270000000001,3.090109,-0.100536,0.948807,0.030194,0.29790300000000003
699999999,-1.428583,1.0517290000000001,3.090189,-0.11295,0.945833,0.056589999999999994,0.299065
712500000,-1.424647,1.058435,3.0917209999999997,-0.1167,0.93804,0.047715,0.322777
725000000,-1.426719,1.06275,3.092352,-0.070812,0.953614,0.011082,0.292375
737500000,-1.420901,1.07202,3.092905,-0.116809,0.935679,0.055258,0.32834
749999999,-1.4242110000000001,1.076511,3.093797,-0.07169099999999999,0.953558,0.004779,0.292513
762499999,-1.423146,1.081032,3.093856,-0.055247000000000004,0.9576530000000001,-0.010062,0.282395
775000000,-1.4201409999999999,1.0891879999999998,3.094497,-0.095692,0.948774,0.009336,0.30096999999999996
787500000,-1.417581,1.098296,3.0964669999999996,-0.085722,0.9436629999999999,0.02814,0.318371
800000000,-1.418205,1.103612,3.0958360000000003,-0.10468800000000002,0.9491290000000001,0.031671,0.295283
812499999,-1.418687,1.108582,3.097106,-0.062209,0.954829,-0.013632,0.29025100000000004
824999999,-1.413831,1.1181780000000001,3.097893,-0.101677,0.9401940000000001,0.042906,0.322269
837500000,-1.415764,1.1234629999999999,3.097657,-0.097079,0.949918,0.027839999999999997,0.295731
850000000,-1.416389,1.1297700000000002,3.0987150000000003,-0.063725,0.954908,0.00796,0.28987399999999997
862500000,-1.4141299999999999,1.136855,3.098863,-0.099712,0.949017,0.030405,0.29749000000000003
874999999,-1.415035,1.143476,3.099919,-0.07728,0.9531940000000001,0.008583,0.292191
887499999,-1.413504,1.1501059999999999,3.10016,-0.09378099999999999,0.950209,0.0266,0.295975
900000000,-1.412693,1.157346,3.100753,-0.11146500000000001,0.9474049999999999,0.036497,0.297769
912500000,-1.410936,1.164976,3.102091,-0.077812,0.943509,0.039331,0.319671
925000000,-1.413908,1.168313,3.102036,-0.046374,0.9551370000000001,-0.006215999999999999,0.292446
937499999,-1.4138389999999998,1.1763700000000001,3.102749,-0.067897,0.954463,0.011704,0.290263
949999999,-1.413361,1.18287,3.102818,-0.061603,0.953176,0.010908,0.29587600000000003
962500000,-1.4126809999999999,1.1887530000000002,3.103509,-0.078065,0.951198,0.009768,0.29838400000000004
975000000,-1.412467,1.196324,3.104124,-0.100517,0.94945,0.034477,0.29538600000000004
987500000,-1.414369,1.202695,3.104545,-0.048172,0.9564739999999999,0.014481,0.287451
999999999,-1.415894,1.208898,3.104873,-0.034604,0.960009,-0.000602,0.277823
1012499999,-1.415783,1.2149299999999998,3.105832,-0.037645,0.959166,-0.007426,0.280229
1025000000,-1.4136879999999998,1.2232379999999998,3.1061349999999996,-0.08468200000000001,0.950915,0.027107999999999997,0.296402
1037500000,-1.4155469999999999,1.230285,3.10728,-0.056696,0.9549860000000001,0.003679,0.29116
1050000000,-1.4154010000000001,1.2385190000000001,3.106882,-0.06299600000000001,0.95319,0.032684,0.293926
1062499999,-1.4158030000000001,1.244433,3.1080740000000002,-0.067354,0.953916,0.015186000000000002,0.292023
1074999999,-1.416607,1.2514299999999998,3.108675,-0.06160499999999999,0.954354,0.006734,0.292177
1087500000,-1.416101,1.2589489999999999,3.1087990000000003,-0.085404,0.9515100000000001,0.027438,0.294249
1100000000,-1.417945,1.2660790000000002,3.1097599999999996,-0.058837,0.955068,0.002679,0.290477
1112500000,-1.418356,1.272646,3.110208,-0.047281000000000004,0.954851,-0.006295,0.29323
1124999999,-1.4160620000000002,1.283584,3.110952,-0.072486,0.943787,0.044193,0.319467
1137499999,-1.420204,1.288267,3.11136,-0.048681,0.9558840000000001,0.0022010000000000003,0.289675
1150000000,-1.41956,1.296338,3.111431,-0.082341,0.9523459999999999,0.02625,0.29251900000000003
1162500000,-1.42188,1.303641,3.112276,-0.047923,0.9567559999999999,0.007923000000000001,0.28680700000000003
1175000000,-1.421339,1.311996,3.112342,-0.077113,0.951982,0.031542,0.294599
1187499999,-1.422145,1.31926,3.113025,-0.079399,0.95226,0.029514,0.2933
1199999999,-1.4233040000000001,1.326905,3.113596,-0.076075,0.9525520000000001,0.032343000000000004,0.292935
1212500000,-1.424313,1.334274,3.114243,-0.064308,0.953484,0.019431999999999998,0.29386100000000004
1225000000,-1.424756,1.342291,3.114697,-0.084615,0.9515110000000001,0.032218000000000004,0.29399000000000003
1237500000,-1.427139,1.349449,3.115581,-0.044087,0.95626,0.00848,0.289051
1249999999,-1.4291459999999998,1.356809,3.116027,-0.020863,0.9600489999999999,-0.008085,0.278935
1262499999,-1.428321,1.364265,3.1159169999999996,-0.059859,0.956628,0.029710000000000004,0.283545
1275000000,-1.4310120000000002,1.371856,3.116704,-0.020737000000000002,0.9615090000000001,-0.001854,0.273983
1287500000,-1.430402,1.379774,3.116982,-0.046205,0.957976,0.028386,0.281675
1300000000,-1.433179,1.3880139999999999,3.11822,-0.025356,0.9608780000000001,-0.000583,0.27581
1312499999,-1.433858,1.3950120000000001,3.118634,-0.033109,0.9603450000000001,-0.009604999999999999,0.276674
1324999999,-1.4329459999999998,1.4024020000000001,3.118635,-0.053139,0.956261,0.025969,0.28647399999999995
1337500000,-1.434169,1.4106940000000001,3.120052,-0.075166,0.9531350000000001,0.02877,0.291644
1350000000,-1.437764,1.4158819999999999,3.1206259999999997,-0.027027,0.961874,0.006719,0.272072
1362500000,-1.438217,1.4194719999999998,3.121021,-0.024113,0.962701,0.00015900000000000002,0.269491
1374999999,-1.438556,1.4274639999999998,3.122236,-0.055287,0.955728,0.025952,0.287844
1387499999,-1.438639,1.432484,3.1228439999999997,-0.081173,0.951858,0.040987,0.29274
1400000000,-1.440304,1.436395,3.122954,-0.057469000000000006,0.9564360000000001,0.044825,0.282698
1412500000,-1.4435850000000001,1.439943,3.124263,-0.026306,0.961664,0.011006,0.27274499999999996
1425000000,-1.444145,1.442473,3.124568,-0.019851,0.9623200000000001,0.003599,0.271169
1437499999,-1.4453799999999999,1.4463620000000001,3.125531,-0.033901,0.960601,0.008965,0.27571
1449999999,-1.445997,1.449429,3.125891,-0.029398,0.960218,0.005484,0.277647
1462500000,-1.44761,1.453408,3.1268830000000003,-0.041602,0.9617620000000001,0.003334,0.270687
1475000000,-1.448056,1.455467,3.1271430000000002,-0.031327999999999995,0.960361,0.003215,0.276974
1487500000,-1.450048,1.459,3.127997,-0.02074,0.961619,-0.000977,0.273602
1499999999,-1.451252,1.461697,3.1287990000000003,-0.022629,0.9619790000000001,0.000917,0.27218200000000004
1512499999,-1.4525860000000002,1.46433,3.129249,-0.010501,0.962299,-0.002938,0.271776
1525000000,-1.453642,1.466425,3.13007,-0.021079,0.961902,-0.0036009999999999996,0.272557
1537500000,-1.455003,1.468907,3.130943,-0.01911,0.9622299999999999,-0.002578,0.27155300000000004
1550000000,-1.456275,1.4710530000000002,3.131538,-0.013966999999999999,0.960817,-0.012594,0.276543
1562499999,-1.457616,1.473025,3.132134,-0.020007,0.962383,-0.003101,0.270943
1574999999,-1.4589530000000002,1.474974,3.133006,-0.013104,0.963526,0.0007099999999999999,0.26729200000000003
1587500000,-1.46054,1.477191,3.133883,-0.018585,0.963151,-0.006462999999999999,0.268241
1600000000,-1.461473,1.478682,3.1347490000000002,-0.025471,0.9623709999999999,-0.002043,0.27053699999999997
1612500000,-1.462215,1.4795,3.135238,-0.028026,0.9621350000000001,-0.005318,0.27107800000000004
1624999999,-1.4639149999999999,1.48135,3.1362799999999997,-0.023591,0.961744,-0.007090000000000001,0.272841
1637499999,-1.465284,1.4831299999999998,3.137304,-0.01958,0.9621940000000001,-0.001336,0.27165700000000004
1650000000,-1.466181,1.483832,3.137791,-0.028562,0.9621799999999999,-0.000787,0.27091
1662500000,-1.467501,1.4852450000000001,3.13866,-0.017296000000000002,0.961292,-0.006464,0.274912
1675000000,-1.4691040000000002,1.487531,3.139758,-0.018292,0.961644,-0.004507,0.27365300000000004
1687499999,-1.4701549999999999,1.488573,3.1402959999999998,-0.023534,0.9614290000000001,-0.0050409999999999995,0.273997
1699999999,-1.470885,1.489606,3.141038,-0.034582999999999996,0.9611559999999999,-0.001347,0.273828
1712500000,-1.472477,1.491105,3.1419479999999997,-0.014306999999999999,0.9631200000000001,0.0057810000000000005,0.268629
1725000000,-1.473483,1.492221,3.142449,-0.027103,0.9617979999999999,0.001475,0.27241
1737500000,-1.474851,1.493957,3.143353,-0.032368,0.96041,-0.002179,0.27669499999999997
1749999999,-1.476493,1.495639,3.1441169999999996,-0.027201999999999997,0.9628040000000001,0.003428,0.268808
1762499999,-1.4775969999999998,1.496704,3.144683,-0.024054,0.9617620000000001,0.0035310000000000003,0.272804
1775000000,-1.478487,1.49747,3.1455189999999997,-0.032113,0.961045,0.006975,0.274431
1787500000,-1.47991,1.49811,3.146734,-0.025822,0.962147,-0.005071,0.271257
1800000000,-1.4807780000000001,1.49919,3.1475470000000003,-0.038461,0.960918,-0.002058,0.274142
1812499999,-1.481375,1.50204,3.148261,-0.048914,0.9565670000000001,0.016894,0.28688400000000003
1824999999,-1.4835260000000001,1.501602,3.148786,-0.02398,0.9622930000000001,-0.000449,0.270954
1837500000,-1.484508,1.5027620000000002,3.149917,-0.044666000000000004,0.960499,0.001364,0.274673
1850000000,-1.485115,1.505004,3.150774,-0.052908000000000004,0.95689,0.015387999999999999,0.285177
1862500000,-1.485847,1.506297,3.151594,-0.066953,0.9553299999999999,0.030017000000000002,0.286287
1874999999,-1.4875200000000002,1.506664,3.152124,-0.048489,0.9584450000000001,0.029156,0.27960999999999997
1887499999,-1.488634,1.507722,3.15351,-0.06439099999999999,0.9562440000000001,0.027691000000000004,0.28405
1900000000,-1.489935,1.5084389999999999,3.154423,-0.064679,0.9566180000000001,0.026501999999999998,0.282837
1912500000,-1.4913,1.509049,3.154764,-0.052820000000000006,0.9584729999999999,0.030458999999999996,0.278588
1925000000,-1.492474,1.509895,3.156328,-0.068673,0.955355,0.026059,0.28618299999999997
1937499999,-1.4947780000000002,1.5101930000000001,3.157207,-0.039736,0.9584469999999999,0.012412999999999999,0.282217
1949999999,-1.495982,1.510516,3.157473,-0.037662,0.9602120000000001,0.018576,0.276096
1962500000,-1.496569,1.511569,3.159131,-0.06628200000000001,0.956383,0.023563999999999998,0.283521
1975000000,-1.4978479999999998,1.512153,3.160039,-0.064498,0.9561629999999999,0.026312000000000002,0.284429
1987500000,-1.499867,1.512338,3.1609979999999998,-0.045058,0.957741,0.015354,0.283665
1999999999,-1.500548,1.512844,3.1617830000000002,-0.06264,0.956515,0.027481000000000002,0.28355
2012499999,-1.501737,1.513045,3.162786,-0.066147,0.956152,0.025976,0.284118
2025000000,-1.503311,1.513307,3.163863,-0.060612,0.95701,0.023197,0.282702
2037500000,-1.5060120000000001,1.511707,3.164818,-0.023972999999999998,0.962879,-0.0054,0.268812
2050000000,-1.506936,1.511952,3.165725,-0.027583,0.962307,0.006229,0.270492
2062499999,-1.5080850000000001,1.5141850000000001,3.1670220000000002,-0.04226,0.95904,0.015577,0.279669
2074999999,-1.508368,1.514131,3.167786,-0.066786,0.9563719999999999,0.027875999999999998,0.283047
2087500000,-1.510127,1.513937,3.168434,-0.047419,0.959413,0.027701,0.276607
2100000000,-1.511277,1.514155,3.169707,-0.052355,0.9580799999999999,0.03313,0.27972199999999997
2112500000,-1.512202,1.514738,3.170969,-0.071918,0.955594,0.030187000000000002,0.28417600000000004
2124999999,-1.514313,1.5143360000000001,3.17148,-0.044757,0.959367,0.029307999999999997,0.277043
2137499999,-1.517227,1.514097,3.173139,-0.006987,0.96265,0.0054009999999999996,0.27060300000000004
2150000000,-1.5165170000000001,1.514614,3.174254,-0.067544,0.955883,0.028863999999999997,0.28441700000000003
2162500000,-1.518106,1.514514,3.175344,-0.062051,0.95673,0.028369,0.28286500000000003
2175000000,-1.519623,1.514155,3.17592,-0.04972,0.9597030000000001,0.03025,0.27492300000000003
2187499999,-1.520618,1.514432,3.177636,-0.069986,0.9562579999999999,0.028457999999999997,0.28260100000000005
2199999999,-1.521967,1.514526,3.178693,-0.068639,0.955838,0.029818,0.28420700000000004
2212500000,-1.523384,1.514578,3.180023,-0.072921,0.95539,0.022813,0.28529299999999996
2225000000,-1.52509,1.513837,3.180441,-0.05847,0.958766,0.035045,0.275901
2237500000,-1.526182,1.513568,3.181875,-0.061189,0.956932,0.030906,0.282103
2249999999,-1.527763,1.5131620000000001,3.1831490000000002,-0.06067,0.9574290000000001,0.023694,0.281225
2262499999,-1.529058,1.5130549999999998,3.18415,-0.063796,0.9573280000000001,0.026945,0.280582
2275000000,-1.530548,1.512818,3.185494,-0.066558,0.956583,0.027780000000000003,0.282394
2287500000,-1.5325090000000001,1.512141,3.186748,-0.049412,0.9582930000000001,0.016984,0.280969
2300000000,-1.534482,1.511724,3.188159,-0.036573,0.9603799999999999,0.007654,0.276179
2312499999,-1.534948,1.511327,3.189037,-0.053666,0.957779,0.017911,0.281884
2324999999,-1.536426,1.510664,3.190375,-0.055614,0.95731,0.016538,0.28318000000000004
2337500000,-1.5380719999999999,1.5101639999999998,3.1914,-0.049262,0.9581280000000001,0.016045,0.281614
2350000000,-1.539226,1.5094020000000001,3.1925220000000003,-0.050408999999999995,0.9586370000000001,0.018505,0.279522
2362500000,-1.540355,1.50975,3.193721,-0.064623,0.9574950000000001,0.032286,0.27925700000000003
2374999999,-1.54082,1.508736,3.195004,-0.08645599999999999,0.954209,0.034662,0.284271
2387499999,-1.5430780000000002,1.5081959999999999,3.1963790000000003,-0.057315,0.957752,0.023354,0.280857
2400000000,-1.5441129999999998,1.508401,3.197829,-0.07393999999999999,0.955886,0.022024000000000002,0.283427
2412500000,-1.545784,1.50763,3.198412,-0.058562,0.9591209999999999,0.035204,0.274623
2425000000,-1.547142,1.507511,3.200107,-0.059259000000000006,0.9578610000000001,0.026439999999999998,0.279805
2437499999,-1.548437,1.507168,3.201289,-0.06030800000000001,0.958009,0.024968999999999998,0.27921
2449999999,-1.54989,1.5071620000000001,3.202615,-0.061975999999999996,0.9577190000000001,0.025833,0.27975900000000004
2462500000,-1.551323,1.507058,3.2039,-0.056115,0.958174,0.02384,0.279616
2475000000,-1.552382,1.507093,3.205072,-0.06550399999999999,0.957291,0.028242000000000003,0.28018899999999997
2487500000,-1.5551709999999999,1.5066389999999998,3.2062,-0.023312,0.9626809999999999,0.01792,0.26903699999999997
2499999999,-1.556155,1.50686,3.208097,-0.039855,0.9598260000000001,0.010514,0.277553
2512499999,-1.5567,1.506869,3.209066,-0.059884,0.9576530000000001,0.023959,0.280607
2525000000,-1.5581530000000001,1.506651,3.2098310000000003,-0.046577,0.9603379999999999,0.031462000000000004,0.27311399999999997
2537500000,-1.55951,1.5070270000000001,3.211727,-0.06160499999999999,0.958132,0.024526,0.278545
2550000000,-1.5607659999999999,1.507248,3.212875,-0.057914,0.9577760000000001,0.020809,0.280853
2562499999,-1.562184,1.507439,3.214177,-0.053978,0.958541,0.018749000000000002,0.279167
2574999999,-1.563469,1.507617,3.215653,-0.060848,0.9576379999999999,0.02411,0.280437
2587500000,-1.564727,1.507888,3.21671,-0.059447,0.9576620000000001,0.025144999999999997,0.280566
2600000000,-1.566049,1.50809,3.217581,-0.055255,0.9597459999999999,0.032004000000000005,0.273516
2612500000,-1.568191,1.50872,3.219868,-0.042671,0.9600190000000001,0.012034999999999999,0.276403
2624999999,-1.570968,1.507939,3.220916,-0.009761,0.965117,-0.002052,0.26163000000000003
2637499999,-1.571955,1.508044,3.22187,-0.017754,0.965464,0.004519,0.259891
2650000000,-1.5728010000000001,1.508533,3.223089,-0.034229,0.9645440000000001,0.010449,0.26148499999999997
2662500000,-1.573331,1.509498,3.224634,-0.046047000000000005,0.960499,0.011959000000000001,0.274187
2675000000,-1.574625,1.510054,3.226044,-0.034991,0.9625,0.019102,0.268337
2687499999,-1.574938,1.5104090000000001,3.227267,-0.053534000000000005,0.9589989999999999,0.030538,0.276627
2699999999,-1.576315,1.511262,3.228803,-0.06258999999999999,0.958566,0.022497,0.276998
2712500000,-1.577447,1.511191,3.230618,-0.06783099999999999,0.957044,0.006543000000000001,0.28181999999999996
2725000000,-1.578694,1.51203,3.231343,-0.06638200000000001,0.957715,0.024950999999999997,0.278843
2737500000,-1.580025,1.5122360000000001,3.232551,-0.064438,0.9584969999999999,0.020274,0.276985
2749999999,-1.581642,1.511398,3.2338169999999997,-0.040520999999999995,0.961146,0.012634999999999999,0.272758
2762499999,-1.5825280000000002,1.512777,3.235005,-0.061814,0.9584860000000001,0.018189,0.277765
2775000000,-1.583457,1.513248,3.23619,-0.067755,0.95775,0.019262,0.278844
2787500000,-1.585956,1.512897,3.237333,-0.032917,0.9627020000000001,0.012789,0.26824899999999996
2800000000,-1.586093,1.513485,3.238323,-0.065026,0.9593809999999999,0.013916,0.27416599999999997
2812499999,-1.5869309999999999,1.514024,3.239558,-0.07142899999999999,0.957907,0.018252,0.277451
2824999999,-1.588582,1.5137690000000001,3.240766,-0.05450599999999999,0.959702,0.006229999999999999,0.275613
2837500000,-1.5900459999999998,1.513859,3.241364,-0.045081,0.961809,0.011787,0.269728
2850000000,-1.590591,1.5144950000000001,3.242556,-0.061777,0.959706,0.008329000000000001,0.27400599999999997
2862500000,-1.5917379999999999,1.514422,3.243614,-0.053280999999999995,0.9595440000000001,0.001094,0.27647
2874999999,-1.592963,1.514516,3.244602,-0.05156,0.9602790000000001,-0.00086,0.274237
2887499999,-1.593993,1.514548,3.2454520000000002,-0.04809,0.960449,-0.0046619999999999995,0.27423200000000003
2900000000,-1.594608,1.514917,3.246151,-0.060338,0.9596889999999999,0.002148,0.274503
2912500000,-1.595459,1.515182,3.246973,-0.063942,0.9592209999999999,0.000593,0.275329
2925000000,-1.596545,1.515327,3.247761,-0.05898200000000001,0.959526,-0.001369,0.275372
2937499999,-1.598714,1.514705,3.248909,-0.021166,0.9618129999999999,-0.028629,0.27138
2949999999,-1.599569,1.5154040000000002,3.24927,-0.023554,0.962501,-0.02174,0.269378
2962500000,-1.600133,1.5156290000000001,3.249792,-0.030456,0.962354,-0.018151,0.26947600000000005
2975000000,-1.599668,1.515819,3.25006,-0.056754,0.959959,-0.0062,0.27426100000000003
2987500000,-1.600415,1.515976,3.250569,-0.054978,0.960015,-0.009251,0.274341
2999999999,-1.6014629999999999,1.515644,3.251087,-0.043227,0.960458,-0.018663,0.274416
3012499999,-1.602487,1.516067,3.250726,-0.032062,0.963298,-0.010990999999999999,0.266287
3025000000,-1.603212,1.516498,3.2513900000000002,-0.035176,0.961857,-0.017698,0.270702
3037500000,-1.6052739999999999,1.516386,3.251458,-0.002006,0.9668110000000001,-0.020043000000000002,0.254697
3050000000,-1.6056270000000001,1.5165030000000002,3.251505,-0.003713,0.966626,-0.019455,0.25542600000000004
3062499999,-1.605858,1.516635,3.251512,-0.004479,0.966534,-0.019571,0.255751
3074999999,-1.60629,1.517133,3.251523,-0.003582,0.966256,-0.022102,0.25661
3087500000,-1.606354,1.516873,3.251334,-0.006117,0.9662649999999999,-0.019825,0.256712
3100000000,-1.606533,1.517016,3.251172,-0.008101,0.9662120000000001,-0.02072,0.256788
3112500000,-1.606877,1.517936,3.2509639999999997,-0.025731999999999998,0.9652790000000001,-0.030306,0.258177
3124999999,-1.607049,1.517924,3.2506209999999998,-0.019034,0.965469,-0.029292000000000002,0.25816500000000003
